530309,EQ,M,2025120,25.08
530313,EQ,M,2025120,61.20
530315,EQ,M,2025120,200.04
530317,EQ,M,2025120,112.04
530331,EQ,M,2025120,530.34
530341,EQ,M,2025120,155.94
530357,EQ,M,2025120,7.03
530361,EQ,M,2025120,133.80
530401,EQ,M,2025120,83.84
530405,EQ,M,2025120,49.80
530419,EQ,M,2025120,74.65
530429,EQ,M,2025120,45.48
530433,EQ,M,2025120,47.40
530443,EQ,M,2025120,10.61
530445,EQ,M,2025120,2.57
530449,EQ,M,2025120,78.54
530457,EQ,M,2025120,95.23
530461,EQ,M,2025120,20.74
530477,EQ,M,2025120,189.60
530499,EQ,M,2025120,1281.48
530521,EQ,M,2025120,601.38
530525,EQ,M,2025120,8.90
530545,EQ,M,2025120,302.04
530557,EQ,M,2025120,0.82
530577,EQ,M,2025120,66.20
530581,EQ,M,2025120,8.46
530585,EQ,M,2025120,145.74
530589,EQ,M,2025120,182.16
530595,EQ,M,2025120,11.68
530615,EQ,M,2025120,203.94
530643,EQ,M,2025120,712.50
530663,EQ,M,2025120,1.50
530665,EQ,M,2025120,5.28
530675,EQ,M,2025120,66.71
530689,EQ,M,2025120,40.84
530695,EQ,M,2025120,44.26
530697,EQ,M,2025120,40.74
530711,EQ,M,2025120,81.62
530723,EQ,M,2025120,128.52
530733,EQ,M,2025120,13.61
530735,EQ,M,2025120,35.28
530747,EQ,M,2025120,32.71
530755,EQ,M,2025120,12.36
530765,EQ,M,2025120,27.24
530797,EQ,M,2025120,29.16
530799,EQ,M,2025120,40.69
530809,EQ,M,2025120,63.52
530821,EQ,M,2025120,23.35
530825,EQ,M,2025120,190.86
530829,EQ,M,2025120,54.52
530839,EQ,M,2025120,6.90
530845,EQ,M,2025120,917.34
530853,EQ,M,2025120,89.50
530883,EQ,M,2025120,16.85
530897,EQ,M,2025120,186.18
530899,EQ,M,2025120,89.94
530907,EQ,M,2025120,47.99
530909,EQ,M,2025120,147.54
530925,EQ,M,2025120,108.00
530931,EQ,M,2025120,15.53
530953,EQ,M,2025120,114.74
530959,EQ,M,2025120,34.82
530973,EQ,M,2025120,104.40
530977,EQ,M,2025120,171.72
530979,EQ,M,2025120,41.62
530991,EQ,M,2025120,68.99
530997,EQ,M,2025120,156.06
531003,EQ,M,2025120,82.80
531017,EQ,M,2025120,32.05
531025,EQ,M,2025120,0.64
531027,EQ,M,2025120,27.72
531041,EQ,M,2025120,481.56
531043,EQ,M,2025120,27.30
531067,EQ,M,2025120,34.92
531069,EQ,M,2025120,1052.40
531083,EQ,M,2025120,6.78
531091,EQ,M,2025120,39.36
531127,EQ,M,2025120,8.50
531129,EQ,M,2025120,23.88
531137,EQ,M,2025120,2.70
531144,EQ,M,2025120,26.33
531156,EQ,M,2025120,10.64
531158,EQ,M,2025120,27.70
531161,EQ,M,2025120,196.68
531163,EQ,M,2025120,89.95
531168,EQ,M,2025120,249.72
531173,EQ,M,2025120,55.57
531176,EQ,M,2025120,16.68
531178,EQ,M,2025120,28.80
531199,EQ,M,2025120,213.84
531201,EQ,M,2025120,6365.10
531212,EQ,M,2025120,67.26
531215,EQ,M,2025120,199.68
531216,EQ,M,2025120,11.00
531221,EQ,M,2025120,19.34
531223,EQ,M,2025120,67.33
531227,EQ,M,2025120,93.13
531234,EQ,M,2025120,126.60
531235,EQ,M,2025120,25.02
531253,EQ,M,2025120,432.12
531254,EQ,M,2025120,23.56
531257,EQ,M,2025120,27.48
531259,EQ,M,2025120,15.00
531262,EQ,M,2025120,34.68
531268,EQ,M,2025120,36.35
531279,EQ,M,2025120,169.08
531280,EQ,M,2025120,23.52
531283,EQ,M,2025120,17.10
531287,EQ,M,2025120,341.58
531288,EQ,M,2025120,21.60
531297,EQ,M,2025120,86.58
531304,EQ,M,2025120,33.46
531306,EQ,M,2025120,799.44
531307,EQ,M,2025120,21.46
531310,EQ,M,2025120,241.44
531314,EQ,M,2025120,17.72
531324,EQ,M,2025120,34.92
531338,EQ,M,2025120,34.33
531341,EQ,M,2025120,15.37
531346,EQ,M,2025120,39.60
531352,EQ,M,2025120,26.10
531357,EQ,M,2025120,69.84
531360,EQ,M,2025120,28.07
531387,EQ,M,2025120,8.47
531390,EQ,M,2025120,119.90
531396,EQ,M,2025120,9.72
531397,EQ,M,2025120,32.70
531398,EQ,M,2025120,196.08
531399,EQ,M,2025120,253.92
531402,EQ,M,2025120,23.44
531411,EQ,M,2025120,1.68
531416,EQ,M,2025120,48.00
531436,EQ,M,2025120,15.19
531437,EQ,M,2025120,35.83
531454,EQ,M,2025120,33.36
531456,EQ,M,2025120,2.28
531460,EQ,M,2025120,10.38
531465,EQ,M,2025120,0.59
531471,EQ,M,2025120,22.30
531489,EQ,M,2025120,315.24
531502,EQ,M,2025120,14.65
531503,EQ,M,2025120,42.30
531509,EQ,M,2025120,39.96
531512,EQ,M,2025120,24.68
531525,EQ,M,2025120,305.16
531539,EQ,M,2025120,64.99
531540,EQ,M,2025120,19.08
531552,EQ,M,2025120,22.30
531553,EQ,M,2025120,25.92
531568,EQ,M,2025120,7.45
531569,EQ,M,2025120,261.12
531578,EQ,M,2025120,11.72
531582,EQ,M,2025120,34.39
531585,EQ,M,2025120,10.78
531591,EQ,M,2025120,22.37
531592,EQ,M,2025120,2.48
531594,EQ,M,2025120,14.12
531608,EQ,M,2025120,87.54
531609,EQ,M,2025120,314.64
531626,EQ,M,2025120,5.23
531637,EQ,M,2025120,610.08
531644,EQ,M,2025120,34.14
531651,EQ,M,2025120,72.62
531652,EQ,M,2025120,153.60
531658,EQ,M,2025120,29.45
531661,EQ,M,2025120,16.98
531667,EQ,M,2025120,45.13
531672,EQ,M,2025120,36.85
531681,EQ,M,2025120,1.03
531688,EQ,M,2025120,210.00
531692,EQ,M,2025120,4.72
531726,EQ,M,2025120,168.06
531727,EQ,M,2025120,71.98
531737,EQ,M,2025120,0.82
531739,EQ,M,2025120,14.93
531744,EQ,M,2025120,102.72
531752,EQ,M,2025120,1.13
531758,EQ,M,2025120,22.68
531762,EQ,M,2025120,27.34
531779,EQ,M,2025120,22.25
531780,EQ,M,2025120,9.79
531784,EQ,M,2025120,1.74
531802,EQ,M,2025120,29.71
531810,EQ,M,2025120,83.52
531812,EQ,M,2025120,0.92
531813,EQ,M,2025120,112.02
531814,EQ,M,2025120,18.72
531821,EQ,M,2025120,73.73
531834,EQ,M,2025120,10.26
531842,EQ,M,2025120,55.21
531846,EQ,M,2025120,13.04
531847,EQ,M,2025120,888.00
531861,EQ,M,2025120,64.19
531867,EQ,M,2025120,5.72
531869,EQ,M,2025120,5.50
531870,EQ,M,2025120,30.00
531878,EQ,M,2025120,13.99
531888,EQ,M,2025120,120.54
531889,EQ,M,2025120,27.31
531893,EQ,M,2025120,0.58
531900,EQ,M,2025120,37.20
531902,EQ,M,2025120,23.29
531909,EQ,M,2025120,3.17
531910,EQ,M,2025120,235.32
531911,EQ,M,2025120,60.00
531913,EQ,M,2025120,8.39
531923,EQ,M,2025120,111.76
531925,EQ,M,2025120,2.10
531929,EQ,M,2025120,6.00
531944,EQ,M,2025120,19.38
531950,EQ,M,2025120,5.38
531952,EQ,M,2025120,92.58
531962,EQ,M,2025120,46.13
531968,EQ,M,2025120,81.54
531977,EQ,M,2025120,10.22
531979,EQ,M,2025120,82.56
531982,EQ,M,2025120,30.72
531991,EQ,M,2025120,1.25
531994,EQ,M,2025120,118.38
532005,EQ,M,2025120,76.80
532007,EQ,M,2025120,28.03
532011,EQ,M,2025120,108.77
532039,EQ,M,2025120,73.44
532041,EQ,M,2025120,10.82
532042,EQ,M,2025120,52.19
532053,EQ,M,2025120,127.20
532056,EQ,M,2025120,68.15
532057,EQ,M,2025120,150.36
532067,EQ,M,2025120,1682.04
532092,EQ,M,2025120,4.10
532100,EQ,M,2025120,12.30
532113,EQ,M,2025120,12.26
532123,EQ,M,2025120,9.53
532140,EQ,M,2025120,3.31
532145,EQ,M,2025120,17.40
532154,EQ,M,2025120,1.03
532160,EQ,M,2025120,20.09
532230,EQ,M,2025120,176.40
532275,EQ,M,2025120,2.18
532284,EQ,M,2025120,54.89
532303,EQ,M,2025120,4.82
532304,EQ,M,2025120,93.46
532315,EQ,M,2025120,8.32
532320,EQ,M,2025120,16.31
532323,EQ,M,2025120,41.84
532333,EQ,M,2025120,120.04
532334,EQ,M,2025120,110.40
532340,EQ,M,2025120,3.30
532344,EQ,M,2025120,266.46
532354,EQ,M,2025120,5.96
532355,EQ,M,2025120,9.32
532359,EQ,M,2025120,1.55
532362,EQ,M,2025120,146.88
532373,EQ,M,2025120,36.84
532378,EQ,M,2025120,5.99
532379,EQ,M,2025120,8.27
532380,EQ,M,2025120,10.81
532384,EQ,M,2025120,166.44
532404,EQ,M,2025120,53.65
532410,EQ,M,2025120,30.62
532425,EQ,M,2025120,33.14
532435,EQ,M,2025120,13.00
532455,EQ,M,2025120,26.12
532467,EQ,M,2025120,45.90
532468,EQ,M,2025120,3536.04
532485,EQ,M,2025120,97.50
532503,EQ,M,2025120,1139.28
532645,EQ,M,2025120,4.08
532656,EQ,M,2025120,4.26
532676,EQ,M,2025120,13.69
532723,EQ,M,2025120,58.28
532742,EQ,M,2025120,5332.62
532744,EQ,M,2025120,10.66
532806,EQ,M,2025120,47.54
532825,EQ,M,2025120,9.76
532829,EQ,M,2025120,303.78
532855,EQ,M,2025120,255.66
532879,EQ,M,2025120,326.40
532911,EQ,M,2025120,15.89
532918,EQ,M,2025120,41.26
532933,EQ,M,2025120,63.18
532985,EQ,M,2025120,108.12
532992,EQ,M,2025120,39.13
533014,EQ,M,2025120,85.20
533019,EQ,M,2025120,2171.16
533056,EQ,M,2025120,50.09
533095,EQ,M,2025120,9668.94
533101,EQ,M,2025120,179.10
533108,EQ,M,2025120,53.27
533110,EQ,M,2025120,18.08
533149,EQ,M,2025120,13.64
533170,EQ,M,2025120,204.18
533202,EQ,M,2025120,5.09
533212,EQ,M,2025120,91.32
533315,EQ,M,2025120,85.73
533407,EQ,M,2025120,89.94
533477,EQ,M,2025120,656.22
533602,EQ,M,2025120,1.55
533896,EQ,M,2025120,25.31
534060,EQ,M,2025120,2.69
534063,EQ,M,2025120,66.90
534190,EQ,M,2025120,3.71
534338,EQ,M,2025120,19.67
534422,EQ,M,2025120,5.87
534612,EQ,M,2025120,31.76
534639,EQ,M,2025120,39.53
534691,EQ,M,2025120,30.25
534732,EQ,M,2025120,9.35
534741,EQ,M,2025120,0.64
535204,EQ,M,2025120,4.07
535267,EQ,M,2025120,10.48
535276,EQ,M,2025120,1102.90
535387,EQ,M,2025120,48.96
535431,EQ,M,2025120,1.08
535514,EQ,M,2025120,8.09
535566,EQ,M,2025120,162.78
535657,EQ,M,2025120,12.00
535667,EQ,M,2025120,175.80
535730,EQ,M,2025120,0.70
535916,EQ,M,2025120,77.44
536073,EQ,M,2025120,8.74
536264,EQ,M,2025120,69.22
536493,EQ,M,2025120,480.06
536565,EQ,M,2025120,40.72
536672,EQ,M,2025120,7.57
536709,EQ,M,2025120,16.55
536974,EQ,M,2025120,86.23
537069,EQ,M,2025120,29.51
537253,EQ,M,2025120,94.81
537536,EQ,M,2025120,124.08
537766,EQ,M,2025120,2.35
537839,EQ,M,2025120,261.12
537840,EQ,M,2025120,74.77
537985,EQ,M,2025120,38.18
538081,EQ,M,2025120,6.18
538092,EQ,M,2025120,149.52
538119,EQ,M,2025120,106.34
538273,EQ,M,2025120,46.66
538382,EQ,M,2025120,185.88
538395,EQ,M,2025120,108.30
538401,EQ,M,2025120,171.84
538422,EQ,M,2025120,0.59
538446,EQ,M,2025120,223.98
538464,EQ,M,2025120,6.16
538465,EQ,M,2025120,15.60
538476,EQ,M,2025120,22.38
538521,EQ,M,2025120,82.72
538539,EQ,M,2025120,16.38
538540,EQ,M,2025120,3.52
538546,EQ,M,2025120,132.00
538556,EQ,M,2025120,73.42
538564,EQ,M,2025120,388.32
538565,EQ,M,2025120,150.60
538569,EQ,M,2025120,2.09
538596,EQ,M,2025120,7.15
538597,EQ,M,2025120,12.32
538598,EQ,M,2025120,42.60
538607,EQ,M,2025120,1.54
538609,EQ,M,2025120,62.80
538610,EQ,M,2025120,29.62
538634,EQ,M,2025120,246.30
538646,EQ,M,2025120,61.20
538647,EQ,M,2025120,46.12
538668,EQ,M,2025120,1344.48
538683,EQ,M,2025120,1138.08
538706,EQ,M,2025120,12.53
538707,EQ,M,2025120,51.14
538708,EQ,M,2025120,11.22
538713,EQ,M,2025120,161.10
538714,EQ,M,2025120,45.58
538715,EQ,M,2025120,462.12
538732,EQ,M,2025120,56.44
538734,EQ,M,2025120,1597.86
538770,EQ,M,2025120,22.64
538772,EQ,M,2025120,75.79
538787,EQ,M,2025120,12.85
538788,EQ,M,2025120,14.02
538795,EQ,M,2025120,229.62
538817,EQ,M,2025120,17.96
538833,EQ,M,2025120,16.39
538837,EQ,M,2025120,46.19
538838,EQ,M,2025120,37.20
538857,EQ,M,2025120,7.44
538860,EQ,M,2025120,1.07
538874,EQ,M,2025120,20.83
538890,EQ,M,2025120,75.92
538895,EQ,M,2025120,24.90
538896,EQ,M,2025120,519.42
538918,EQ,M,2025120,13.76
538919,EQ,M,2025120,26.40
538923,EQ,M,2025120,107.58
538928,EQ,M,2025120,2.52
538935,EQ,M,2025120,84.78
538942,EQ,M,2025120,28.56
538943,EQ,M,2025120,121.32
538952,EQ,M,2025120,1.76
538964,EQ,M,2025120,1033.02
538965,EQ,M,2025120,37.45
538975,EQ,M,2025120,0.37
538987,EQ,M,2025120,699.84
538992,EQ,M,2025120,1845.60
539011,EQ,M,2025120,145.02
539012,EQ,M,2025120,138.96
539013,EQ,M,2025120,143.40
539016,EQ,M,2025120,9.47
539017,EQ,M,2025120,43.03
539018,EQ,M,2025120,622.56
539031,EQ,M,2025120,350.94
539040,EQ,M,2025120,12.68
539090,EQ,M,2025120,47.51
539091,EQ,M,2025120,1.44
539096,EQ,M,2025120,19.56
539097,EQ,M,2025120,7.40
539112,EQ,M,2025120,183.60
539113,EQ,M,2025120,918.90
539115,EQ,M,2025120,124.64
539117,EQ,M,2025120,78.20
539120,EQ,M,2025120,60.23
539121,EQ,M,2025120,235.20
539123,EQ,M,2025120,10.52
539124,EQ,M,2025120,29.44
539143,EQ,M,2025120,8.96
539149,EQ,M,2025120,4.67
539151,EQ,M,2025120,30.67
539176,EQ,M,2025120,167.70
539189,EQ,M,2025120,25.19
539190,EQ,M,2025120,52.74
539196,EQ,M,2025120,191.34
539199,EQ,M,2025120,498.96
539206,EQ,M,2025120,61.37
539217,EQ,M,2025120,0.56
539219,EQ,M,2025120,16.58
539220,EQ,M,2025120,32.54
539226,EQ,M,2025120,45.18
539228,EQ,M,2025120,3.72
539246,EQ,M,2025120,115.74
539255,EQ,M,2025120,894.48
539275,EQ,M,2025120,210.36
539277,EQ,M,2025120,0.71
539278,EQ,M,2025120,3.49
539291,EQ,M,2025120,7.38
539310,EQ,M,2025120,0.38
539353,EQ,M,2025120,323.88
539354,EQ,M,2025120,42.54
539398,EQ,M,2025120,102.01
539399,EQ,M,2025120,556.50
539402,EQ,M,2025120,7.78
539405,EQ,M,2025120,13.44
539409,EQ,M,2025120,23.94
539428,EQ,M,2025120,22.72
539455,EQ,M,2025120,54.02
539469,EQ,M,2025120,216.30
539470,EQ,M,2025120,1.03
539492,EQ,M,2025120,13.24
539494,EQ,M,2025120,16.27
539495,EQ,M,2025120,55.18
539506,EQ,M,2025120,0.84
539515,EQ,M,2025120,55.46
539518,EQ,M,2025120,185.88
539519,EQ,M,2025120,1.51
539522,EQ,M,2025120,55.60
539526,EQ,M,2025120,1.02
539527,EQ,M,2025120,721.26
539544,EQ,M,2025120,8.90
539545,EQ,M,2025120,38.68
539546,EQ,M,2025120,222.30
539559,EQ,M,2025120,5.46
539562,EQ,M,2025120,57.25
539596,EQ,M,2025120,14.76
539598,EQ,M,2025120,28.08
539599,EQ,M,2025120,31.43
539620,EQ,M,2025120,27.58
539621,EQ,M,2025120,1.00
539659,EQ,M,2025120,72.49
539661,EQ,M,2025120,81.53
539662,EQ,M,2025120,15.46
539669,EQ,M,2025120,0.80
539679,EQ,M,2025120,7.51
539724,EQ,M,2025120,29.59
539730,EQ,M,2025120,986.40
539773,EQ,M,2025120,1.90
539800,EQ,M,2025120,7.08
539835,EQ,M,2025120,1.80
539854,EQ,M,2025120,790.20
539875,EQ,M,2025120,122.70
539884,EQ,M,2025120,3.19
539894,EQ,M,2025120,16.87
539921,EQ,M,2025120,100.25
539938,EQ,M,2025120,45.72
539939,EQ,M,2025120,63.59
539946,EQ,M,2025120,80.23
539956,EQ,M,2025120,4196.58
539963,EQ,M,2025120,13.70
539984,EQ,M,2025120,2697.06
539991,EQ,M,2025120,95.54
539997,EQ,M,2025120,1229.88
540006,EQ,M,2025120,7.06
540023,EQ,M,2025120,22.14
540026,EQ,M,2025120,9.84
540063,EQ,M,2025120,9.79
540078,EQ,M,2025120,138.36
540079,EQ,M,2025120,7.30
540080,EQ,M,2025120,9.47
540097,EQ,M,2025120,50.98
540132,EQ,M,2025120,11.68
540143,EQ,M,2025120,180.54
540168,EQ,M,2025120,34.64
540174,EQ,M,2025120,26.53
540175,EQ,M,2025120,35.34
540181,EQ,M,2025120,50.54
540190,EQ,M,2025120,1.57
540192,EQ,M,2025120,26.26
540204,EQ,M,2025120,60.16
540252,EQ,M,2025120,10.92
540254,EQ,M,2025120,43.80
540259,EQ,M,2025120,0.78
540359,EQ,M,2025120,46.08
540360,EQ,M,2025120,7.21
540361,EQ,M,2025120,5.35
540395,EQ,M,2025120,162.06
540401,EQ,M,2025120,14.14
540404,EQ,M,2025120,216.72
540405,EQ,M,2025120,60.22
540481,EQ,M,2025120,32.26
540515,EQ,M,2025120,10.26
540519,EQ,M,2025120,88.04
540545,EQ,M,2025120,14.76
540590,EQ,M,2025120,75.11
540654,EQ,M,2025120,18.18
540686,EQ,M,2025120,143.88
540693,EQ,M,2025120,9.36
540696,EQ,M,2025120,6.74
540717,EQ,M,2025120,71.63
540727,EQ,M,2025120,35.41
540728,EQ,M,2025120,337.56
540737,EQ,M,2025120,734.10
540738,EQ,M,2025120,15.73
540786,EQ,M,2025120,21.08
540821,EQ,M,2025120,3.16
540874,EQ,M,2025120,80.09
540904,EQ,M,2025120,110.82
540936,EQ,M,2025120,5.74
540953,EQ,M,2025120,4.01
540955,EQ,M,2025120,12.34
540956,EQ,M,2025120,27.60
540980,EQ,M,2025120,46501.08
541005,EQ,M,2025120,85.78
541144,EQ,M,2025120,155.40
541228,EQ,M,2025120,320.40
541347,EQ,M,2025120,9.37
541444,EQ,M,2025120,35.42
541503,EQ,M,2025120,77.88
541634,EQ,M,2025120,27.71
541702,EQ,M,2025120,4.01
541771,EQ,M,2025120,2.69
541778,EQ,M,2025120,78.25
541865,EQ,M,2025120,13.02
541972,EQ,M,2025120,1086.66
542012,EQ,M,2025120,771.60
542013,EQ,M,2025120,240.06
542019,EQ,M,2025120,30.28
542034,EQ,M,2025120,20.27
542123,EQ,M,2025120,181.20
542176,EQ,M,2025120,22.92
542206,EQ,M,2025120,4.22
542248,EQ,M,2025120,23.36
542459,EQ,M,2025120,117.18
542579,EQ,M,2025120,7.92
542627,EQ,M,2025120,52.69
542628,EQ,M,2025120,232.80
542654,EQ,M,2025120,18.18
542666,EQ,M,2025120,7.24
542669,EQ,M,2025120,66.74
542682,EQ,M,2025120,76.91
542747,EQ,M,2025120,106.63
542802,EQ,M,2025120,2.92
542803,EQ,M,2025120,19.00
542862,EQ,M,2025120,23.47
542911,EQ,M,2025120,826.50
542918,EQ,M,2025120,18.07
542938,EQ,M,2025120,71.04
543171,EQ,M,2025120,2.95
543208,EQ,M,2025120,12.91
543229,EQ,M,2025120,321.60
543230,EQ,M,2025120,2229.18
543256,EQ,M,2025120,28.91
543341,EQ,M,2025120,13.80
543364,EQ,M,2025120,196.80
543376,EQ,M,2025120,82.85
543531,EQ,M,2025120,46.32
543590,EQ,M,2025120,21.96
543737,EQ,M,2025120,913.26
543927,EQ,M,2025120,54.38
543976,EQ,M,2025120,43.55
544080,EQ,M,2025120,1494.00
544090,EQ,M,2025120,1013.64
544112,EQ,M,2025120,653.82
544185,EQ,M,2025120,82.80
544186,EQ,M,2025120,262.08
544191,EQ,M,2025120,49.34
544205,EQ,M,2025120,810.30
5PAISA,EQ,M,2025120,492.78
63MOONS,EQ,M,2025120,1191.60
AAATECH,EQ,M,2025120,100.07
AADHARHFC,EQ,M,2025120,532.80
AARON,EQ,M,2025120,436.20
AARTECH,EQ,M,2025120,87.66
AARTIDRUGS,EQ,M,2025120,534.48
AARTIIND,EQ,M,2025120,571.08
AARTIPHARM,EQ,M,2025120,1047.42
AARVI,EQ,M,2025120,133.24
ABAN,EQ,M,2025120,68.08
ABB,EQ,M,2025120,7215.00
ABBOTINDIA,EQ,M,2025120,39672.00
ABCAPITAL,EQ,M,2025120,332.16
ABDL,EQ,M,2025120,522.30
ABFRL,EQ,M,2025120,89.27
ABGSEC,EQ,M,2025120,131.99
ABREL,EQ,M,2025120,2801.40
ABSLAMC,EQ,M,2025120,932.82
ABSLBANETF,EQ,M,2025120,69.60
ABSLLIQUID,EQ,M,2025120,1200.00
ABSLNN50ET,EQ,M,2025120,85.30
ABSLPSE,EQ,M,2025120,12.22
ACC,EQ,M,2025120,2258.04
ACCELYA,EQ,M,2025120,1693.32
ACCURACY,EQ,M,2025120,10.51
ACE,EQ,M,2025120,1469.16
ACEINTEG,EQ,M,2025120,30.88
ACI,EQ,M,2025120,757.26
ACL,EQ,M,2025120,80.00
ACLGATI,EQ,M,2025120,81.43
ACMESOLAR,EQ,M,2025120,295.80
ACUTAAS,EQ,M,2025120,1326.72
ADANIENSOL,EQ,M,2025120,1037.70
ADANIENT,EQ,M,2025120,3103.44
ADANIGREEN,EQ,M,2025120,1190.40
ADANIPORTS,EQ,M,2025120,1715.16
ADANIPOWER,EQ,M,2025120,693.72
ADFFOODS,EQ,M,2025120,335.74
ADOR,EQ,M,2025120,1208.94
ADROITINFO,EQ,M,2025120,13.15
ADSL,EQ,M,2025120,222.32
ADVANIHOTR,EQ,M,2025120,73.27
ADVENZYMES,EQ,M,2025120,389.46
AEGISLOG,EQ,M,2025120,990.48
AEGISVOPAK,EQ,M,2025120,302.68
AEROFLEX,EQ,M,2025120,245.47
AETHER,EQ,M,2025120,923.34
AFCONS,EQ,M,2025120,526.32
AFFLE,EQ,M,2025120,2347.80
AFFORDABLE,EQ,M,2025120,540.36
AFIL,EQ,M,2025120,8.99
AGARIND,EQ,M,2025120,1166.04
AGARWALEYE,EQ,M,2025120,479.94
AGI,EQ,M,2025120,977.34
AGIIL,EQ,M,2025120,1199.88
AGRITECH,EQ,M,2025120,190.21
AGROPHOS,EQ,M,2025120,43.22
AHLADA,EQ,M,2025120,82.01
AHLEAST,EQ,M,2025120,175.52
AHLUCONT,EQ,M,2025120,1130.88
AIAENG,EQ,M,2025120,3989.04
AIIL,EQ,M,2025120,3175.56
AIRAN,EQ,M,2025120,36.18
AIROLAM,EQ,M,2025120,137.51
AJANTPHARM,EQ,M,2025120,3082.08
AJAXENGG,EQ,M,2025120,754.56
AJMERA,EQ,M,2025120,1107.60
AJOONI,EQ,M,2025120,7.24
AKASH,EQ,M,2025120,33.85
AKG,EQ,M,2025120,17.52
AKSHARCHEM,EQ,M,2025120,307.76
AKSHOPTFBR,EQ,M,2025120,10.58
AKUMS,EQ,M,2025120,699.48
AKZOINDIA,EQ,M,2025120,3827.28
ALANKIT,EQ,M,2025120,17.30
ALBERTDAVD,EQ,M,2025120,1011.36
ALEMBICLTD,EQ,M,2025120,137.68
ALICON,EQ,M,2025120,1060.08
ALIVUS,EQ,M,2025120,1193.52
ALKALI,EQ,M,2025120,117.61
ALKEM,EQ,M,2025120,5809.20
ALKYLAMINE,EQ,M,2025120,2724.12
ALLCARGO,EQ,M,2025120,42.01
ALLDIGI,EQ,M,2025120,1107.60
ALMONDZ,EQ,M,2025120,24.06
ALPA,EQ,M,2025120,119.70
ALPHA,EQ,M,2025120,61.56
ALPHAETF,EQ,M,2025120,30.95
ALPHAGEO,EQ,M,2025120,337.32
ALPL30IETF,EQ,M,2025120,33.50
AMBICAAGAR,EQ,M,2025120,34.79
AMBIKCO,EQ,M,2025120,1872.36
AMBUJACEM,EQ,M,2025120,680.10
AMDIND,EQ,M,2025120,59.69
AMJLAND,EQ,M,2025120,76.98
AMNPLST,EQ,M,2025120,297.52
AMRUTANJAN,EQ,M,2025120,875.94
ANANDRATHI,EQ,M,2025120,2487.24
ANANTRAJ,EQ,M,2025120,677.10
ANDHRAPAP,EQ,M,2025120,99.48
ANGELONE,EQ,M,2025120,3483.60
ANIKINDS,EQ,M,2025120,129.67
ANMOL,EQ,M,2025120,21.11
ANTGRAPHIC,EQ,M,2025120,1.62
ANUHPHR,EQ,M,2025120,248.47
ANURAS,EQ,M,2025120,1355.28
AONELIQUID,EQ,M,2025120,1216.82
AONENIFTY,EQ,M,2025120,12.47
AONETOTAL,EQ,M,2025120,14.20
APARINDS,EQ,M,2025120,10407.00
APCL,EQ,M,2025120,183.06
APCOTEXIND,EQ,M,2025120,472.26
APEX,EQ,M,2025120,289.15
APLAPOLLO,EQ,M,2025120,2155.08
APLLTD,EQ,M,2025120,1169.52
APOLLO,EQ,M,2025120,236.09
APOLLOHOSP,EQ,M,2025120,8521.80
APOLLOPIPE,EQ,M,2025120,512.34
APOLLOTYRE,EQ,M,2025120,535.92
APOLSINHOT,EQ,M,2025120,1557.12
APTUS,EQ,M,2025120,384.84
ARCHIDPLY,EQ,M,2025120,129.46
ARE&M,EQ,M,2025120,1163.04
ARENTERP,EQ,M,2025120,61.64
ARIES,EQ,M,2025120,387.30
ARIHANTCAP,EQ,M,2025120,103.26
ARIHANTSUP,EQ,M,2025120,456.54
ARISINFRA,EQ,M,2025120,212.21
ARKADE,EQ,M,2025120,231.32
ARMANFIN,EQ,M,2025120,2167.44
AROGRANITE,EQ,M,2025120,48.36
ARTEMISMED,EQ,M,2025120,302.52
ARVEE,EQ,M,2025120,194.48
ARVIND,EQ,M,2025120,424.26
ARVINDFASN,EQ,M,2025120,581.46
ARVSMART,EQ,M,2025120,807.84
ASAHIINDIA,EQ,M,2025120,862.56
ASAL,EQ,M,2025120,700.50
ASALCBR,EQ,M,2025120,1290.84
ASHIANA,EQ,M,2025120,415.80
ASHOKA,EQ,M,2025120,256.66
ASHOKAMET,EQ,M,2025120,20.68
ASHOKLEY,EQ,M,2025120,298.70
ASIANENE,EQ,M,2025120,364.80
ASIANPAINT,EQ,M,2025120,2747.76
ASMS,EQ,M,2025120,16.38
ASPINWALL,EQ,M,2025120,349.86
ASTRAL,EQ,M,2025120,1826.76
ASTRAMICRO,EQ,M,2025120,1280.40
ASTRAZEN,EQ,M,2025120,10497.60
ATAM,EQ,M,2025120,128.65
ATGL,EQ,M,2025120,774.66
ATHERENERG,EQ,M,2025120,403.20
ATL,EQ,M,2025120,34.61
ATLANTAA,EQ,M,2025120,42.90
ATUL,EQ,M,2025120,8789.40
ATULAUTO,EQ,M,2025120,546.90
AUBANK,EQ,M,2025120,983.64
AURIONPRO,EQ,M,2025120,1682.28
AUROPHARMA,EQ,M,2025120,1347.84
AURUM,EQ,M,2025120,234.07
AUTOAXLES,EQ,M,2025120,2188.92
AUTOBEES,EQ,M,2025120,293.33
AUTOIETF,EQ,M,2025120,29.34
AUTOIND,EQ,M,2025120,97.03
AVADHSUGAR,EQ,M,2025120,606.84
AVALON,EQ,M,2025120,993.78
AVANTEL,EQ,M,2025120,189.11
AVANTIFEED,EQ,M,2025120,874.14
AVG,EQ,M,2025120,353.88
AVL,EQ,M,2025120,467.22
AVROIND,EQ,M,2025120,203.20
AWFIS,EQ,M,2025120,781.80
